NO_MUNICIPIO,CO_MUNICIPIO,SG_UF,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008
Arambaré,4300851,RS,0.12879512311738,0.0939779811646107,0.115664845173042,0.263557298772169,0.261005919479399,0.321540620871863,0.249309443822322,0.231389400450174,0.136860651914805,0.149328859060403,0.39256224796774,0.207525655644242,0.122950819672131,0.421221864951768,NA,NA
Chuvisca,4305447,RS,0.239307885830121,0.279938977879481,0.36029776674938,0.368117343649259,0.306654736984266,0.368649097815764,0.314285714285714,0.28737040527804,0.294929245283019,0.362476370510397,0.416771799628943,0.398762157382847,0.375306623058054,0.38497543615334,0.435880856933488,0.378550692683644
Cambará do Sul,4303608,RS,0.233502955538422,0.303903621610924,0.343296418317257,0.2628125,0.352686139490226,0.307839092315627,0.351151538087257,0.322556031000329,0.343358747993579,0.408624551971326,0.363118908382066,0.2848773543583,0.714072580645161,0.455397390272835,0.652245345016429,0.666666666666667
Ubiretama,4322343,RS,0.288557213930348,0.295051353874883,0.48494983277592,0.404040404040404,0.358885017421603,0.373188405797101,0.379790940766551,0.293159609120521,0.300200803212851,0.310278578290106,0.254957507082153,0.265415549597855,NA,NA,0.265734265734266,0.829931972789116
Cruzaltense,4306130,RS,0.26865671641791,0.747126436781609,0.71259842519685,0.297794117647059,0.535714285714286,NA,0.562277580071174,NA,0.229571984435798,0.285714285714286,0.128125,0.341389728096677,0.388888888888889,0.362745098039216,NA,0.613924050632911
Canudos do Vale,4304614,RS,0.387234042553191,0.179824561403509,0.198717948717949,0.506172839506173,0.289094650205761,0.247148288973384,0.558490566037736,0.403345724907063,0.560049019607843,0.537170263788969,0.527593818984547,0.543103448275862,0.384126984126984,0.284660766961652,0.232294617563739,0.272151898734177
Campo Novo,4304002,RS,0.39435987509758,0.482142857142857,0.401912681912682,0.416404420374707,0.453213879408419,0.446153846153846,0.543390785326269,0.54347687400319,0.501358374675171,0.45774841728599,0.463769137508106,0.409522702844029,0.422417999815359,575,0.351657170371559,0.666666666666667
Campos Borges,4304101,RS,0.283960292580982,0.289358896327856,0.207523461734794,0.185397223747157,0.194104982260363,0.328486730660644,0.268817204301075,0.26,0.193487605252311,0.167432337960651,0.150999406293291,0.344759066070542,0.404179635393508,0.394602755236837,0.314234449760766,0.20634553033812
Cândido Godói,4304309,RS,0.146727329128322,0.103006229123409,0.210559796437659,0.236217424959147,0.242619047619048,0.390588235294118,0.307945205479452,0.400669291338583,0.361835962455157,0.232258064516129,0.291554357592093,0.57362552864283,0.439759036144578,0.530601092896175,0.324786324786325,0.73540280857354
Capela de Santana,4304689,RS,0.177966557703432,0.297302757854329,0.207604864902218,0.239284739284739,0.437032744132136,0.487115401189348,0.533886002903315,0.493996791388501,0.556829511465603,0.603735373537354,0.669397697077059,0.711355785837651,0.729958831728743,0.759232954545455,0.884615384615385,0.964285714285714
Almirante Tamandaré do Sul,4300471,RS,0.324660633484163,0.372564935064935,0.350793650793651,0.24562101910828,0.232919254658385,0.240579710144928,0.314465408805031,0.310650887573964,0.37279843444227,0.445433436532508,0.501449275362319,0.270893371757925,0.250610500610501,0.372703412073491,0.319676549865229,0.381516587677725
Coqueiros do Sul,4305850,RS,0.219255267025968,0.126153846153846,0.211538461538462,0.225636766334441,0.208074534161491,0.198943961846363,0.0889570552147239,0.109311740890688,0.126729249011858,0.0725,0.235266821345708,0.578457772337821,0.149082568807339,0.219918699186992,0.595482546201232,0.58454290807232
Casca,4304903,RS,0.415153297551651,0.420394570665107,0.415019455252918,0.478495816110495,0.452367964895693,0.456062298701893,0.493711634546752,0.503099173553719,0.426041490976556,0.349272272860923,0.475990755296933,0.653734578724218,0.711632514084071,0.682880050136687,0.748802196421842,0.727272727272727
Santo Antônio do Palma,4317558,RS,0.20203081232493,0.156593406593407,0.188186813186813,0.0689655172413793,0.0893854748603352,0.0253521126760563,0.174603174603175,0.0666666666666667,0.142982456140351,0.125104953820319,0.42817679558011,0.315492957746479,0.0926456542502388,0.494444444444444,0.296296296296296,0.276283618581907
Cerro Branco,4305132,RS,0.0899349664723523,0.131720074152542,0.150802679812919,0.129406109805597,0.136790261128148,0.129230642232128,0.129836201534315,0.10792349726776,0.137070938215103,0.149666647672232,0.209210526315789,0.234546539379475,0.342062710911136,0.321334958854008,0.272666480913904,0.309278350515464
Cerro Grande,4305157,RS,0.325997531879885,0.490166222560589,0.514501288185499,0.539023841655421,0.453510204081633,0.341545893719807,0.434553149116256,0.503195191395128,0.12708719851577,0.305454545454545,0.296903460837887,0.198148148148148,0.411408199643494,0.481949458483754,0.515497553017945,0.4512
Salvador das Missões,4316477,RS,0.224813978764317,0.232394366197183,0.192857142857143,0.154166666666667,0.188731527093596,0.184487734487734,0.25328512214481,0.267424905220181,0.0917445482866043,0.0627450980392157,0.0572237960339944,0.186901570279586,0.272653721682848,0.42093023255814,0.913953488372093,0.915841584158416
Chapada,4305306,RS,0.469893154962805,0.506329113924051,0.574130685753867,0.630859010270775,0.574903969270167,0.507835467333997,0.533888811090884,0.539949930360889,0.507692307692308,0.458066379108087,0.553636754895632,0.58306070519811,0.552505147563487,0.531914893617021,0.659837588997226,0.692661972454718
Chiapetta,4305405,RS,0.218105037768393,0.234166666666667,0.264514363885089,0.298748882931189,0.438389197009887,0.474069319640565,0.430827992490451,0.352785145888594,0.317654308308514,0.450276520864756,0.321227159936837,0.497960016319869,0.581148973350808,0.336012246460008,0.407590974305465,0.765607886089814
Inhacorá,4310413,RS,0.243105756358768,0.2,0.143184885290149,0.314667700058128,0.278571428571429,0.269315673289183,0.268965517241379,0.247044917257683,0.246924540266328,0.258442265795207,0.325102880658436,0.31592188810351,0.271988257875127,0.346743295019157,0.420168067226891,0.388888888888889
Ciríaco,4305504,RS,0.322368421052632,0.363636363636364,0.434782608695652,0.326824312884474,0.286280814576635,0.408686551543694,0.452670136880663,0.57295023576105,475,0.530610216656728,0.522857792687781,0.549262620533182,0.387331838565022,0.475806451612903,0.741876503608661,0.555555555555556
Muliterno,4312625,RS,0.493150684931507,0.432795698924731,0.317815249266862,0.285714285714286,0.245102723363593,0.281040268456376,0.2,0.226634382566586,0.317880794701987,0.715309446254072,0.690164484726418,0.623198847262248,0.628415300546448,0.68,0.722222222222222,0.65
Colorado,4305603,RS,0.150285430627947,0.373099415204678,0.440092165898617,0.323143664245359,0.336892177589852,0.419365079365079,0.27162447257384,0.488408927285817,0.513626834381551,0.447324011571842,0.420345489443378,0.42972972972973,0.370667034939925,0.403812824956672,0.757527733755943,0.854984894259819
Condor,4305702,RS,0.259966777408638,0.110646420452108,0.183761630482942,0.18147980751336,0.161084857201562,0.387422964159636,0.386036249014972,0.463151563753007,0.4364896073903,0.488012374323279,0.471433017651505,0.313669920576607,0.302918812852588,0.198180988464028,0.144055315643643,0.616276821960178
Novo Xingu,4313466,RS,0.257347915242652,0.314478114478114,0.405387205387205,0.425454545454545,0.250909090909091,0.164765525982256,0.227509778357236,0.340336134453782,0.236884454457676,0.353535353535354,0.16547619047619,0.230343300110742,0.789667896678967,0.835714285714286,0.875886524822695,0.833333333333333
Engenho Velho,4306924,RS,0.62457337883959,0.597402597402597,0.577922077922078,0.197674418604651,0.16875,0.193037974683544,0.1976401179941,125,0.210202286719437,0.194373401534527,0.643478260869565,0.626288659793814,0.610810810810811,0.521963824289406,0.637019230769231,0.656398104265403
Coronel Bicaco,4305900,RS,0.555309419340133,0.635371785411063,0.688888888888889,0.625541125541126,0.721656976744186,0.617601259288096,0.531205225453013,0.685978097895196,0.660842549568399,0.626039757507402,0.636062861869313,0.617495482230105,0.680885638838107,0.790811724108306,0.821759987719231,0.882104924364339
Boa Vista do Incra,4302238,RS,0.174418604651163,0.199577167019027,0.300725523762941,0.397207207207207,0.335555555555556,0.241596638655462,0.220399318990868,0.253438113948919,0.24750499001996,0.224622030237581,0.209090909090909,0.246636771300448,0.258064516129032,0.281947261663286,0.278557114228457,0.288718929254302
Cotiporã,4305959,RS,0.19766987254672,0.248817241983529,0.244485917882592,0.311904761904762,0.294392523364486,0.24173499074319,0.328571428571429,0.45572192513369,0.199134199134199,0.178861788617886,0.16039603960396,0.21078431372549,0.183731513083049,0.207920792079208,0.225401606425703,0.476067270375162
Crissiumal,4306007,RS,0.680061514988224,0.621876174959268,0.597077922077922,0.566725177656352,0.560799669003232,0.517271293375394,0.574096024831058,0.57206798666651,0.54001522487895,0.518388549291877,0.515359989490609,0.497660897675194,0.547498238195913,0.514559300269451,0.625704481126168,0.78410208438272
Cristal,4306056,RS,0.118573041514678,0.0640273704789834,0.0767222522755604,0.0620490620490621,0.104729488151252,0.132750480853296,0.10227392542087,0.417098422170984,0.293066229168466,0.191411451398136,0.101315789473684,0.0918230563002681,0.0889866712235133,0.253805827200323,0.384211929949329,0.266113367473071
Boa Vista do Cadeado,4302220,RS,0.138323353293413,0.281835205992509,0.185495626822157,0.290927021696252,0.309917355371901,0.655582922824302,0.3189448441247,0.367647058823529,0.119610048743907,0.125257731958763,0.483021077283372,0.409055425448868,0.404651162790698,0.391011235955056,0.362612612612613,0.743589743589744
Vila Nova do Sul,4323457,RS,0.0817585972080354,0.0727762803234501,0.0650100228105343,0.10562414266118,0.146069777217318,0.137987012987013,0.248917748917749,0.328767123287671,0.265896448438169,0.175508296330918,0.181262502778395,0.324423963133641,0.32393509127789,0.28886590830748,0.338151233055692,0.377263581488934
Dezesseis de Novembro,4306353,RS,0.180645161290323,0.219010989010989,0.26993762993763,0.260499350555636,0.236868686868687,0.254763491005996,0.257052761979841,0.234056835981204,0.330892590109833,0.294820717131474,0.195065008251821,0.21147772606383,0.183523725834798,0.220480668756531,0.444837340876945,0.405168326220958
Barra do Quaraí,4301875,RS,0.306969747618252,0.348437939769209,0.351350177997742,0.441030576737988,0.386527430504486,0.398108284409654,0.483658446816342,0.463025081954715,0.375868917576961,0.283399259920888,0.404347826086957,0.294444444444444,0.272005772005772,0.277921771913289,0.163357215967247,0.65380906460945
Dona Francisca,4306700,RS,0.159881193856853,0.228305183459522,0.195064042486723,0.239664082687338,0.1740691840507,0.153890824622532,0.160404624277457,0.231007751937985,0.256965944272446,0.248563218390805,0.191491841491841,0.136118598382749,0.206940817139569,0.322627737226277,0.350460014154282,0.12378640776699
Doutor Maurício Cardoso,4306734,RS,0.00377583465818762,0.0317255434782609,0.130757078624377,0.0810359231411863,0.0678991966545615,0.0292307692307692,0.0300859598853868,0.0863177226813591,0.142210386151798,0.128883109377258,0.128481012658228,0.349846390168971,0.297401199446409,0.261746680286006,0.139805825242718,0.553846153846154
Doutor Ricardo,4306759,RS,0.326446280991736,0.570833333333333,0.432506887052342,0.483739837398374,584,0.569343065693431,0.366421568627451,0.223119636547198,0.221453287197232,0.185185185185185,0.139705882352941,0.304928989139515,0.342384887839433,0.320994475138122,0.170918367346939,0.348704663212435
Maximiliano de Almeida,4312203,RS,0.29526548218137,0.30133517495396,0.281708945260347,0.249329424240534,0.315486600846262,0.254325842696629,0.253004005340454,0.301651101391023,0.249292319305529,0.308191609977324,0.313891911498005,0.25985094319438,0.361163880445795,0.341038525963149,0.610952380952381,0.782645324347094
Encruzilhada do Sul,4306908,RS,0.286183908045977,0.312972356796808,0.288884915335592,0.307707677798312,0.297474847109884,0.32135648264338,0.314667016495671,0.339050957672704,0.307683385691944,0.283760668207377,0.331242656714355,0.391409928868402,0.46766406705926,0.519264289031922,0.637059861282293,0.758172876512874
Entre-Ijuís,4306932,RS,0.192242456117284,0.215898191285284,0.181200187529301,0.234612934055432,0.263335799024335,0.239127561136814,0.347969875573019,0.24750089895721,0.384929402605054,0.402962409758526,0.480940892641737,0.484145398298531,0.670361726954492,0.535126112759644,0.770975056689342,0.666121112929624
Entre Rios do Sul,4306957,RS,0.230564876957494,0.245206149166169,0.230967230967231,0.290300139137348,0.288651218062983,0.201188521385566,0.253213788585933,0.25402087170043,0.258515815085158,0.311107554417414,0.257640811253601,0.23542662116041,0.247588276021232,0.312179487179487,0.331436999578593,0.360967503692762
Quatro Irmãos,4315313,RS,0.669759825327511,0.623735408560311,0.642230576441103,0.439344262295082,0.352705882352941,0.396955985191279,0.570063694267516,0.347457627118644,0.248520710059172,0.234285714285714,0.318653846153846,0.29080759881156,0.158333333333333,0.153544973544974,0.11541774332472,0.272511848341232
Ernestina,4307054,RS,0.215071283095723,0.166890887205268,0.163230240549828,0.263083164300203,0.279987944544907,0.441455696202532,0.468013831856495,0.570156695156695,0.356731875719217,0.466183574879227,0.547513227513228,0.594997555809027,0.670417348608838,0.748148148148148,0.766839378238342,0.765755053507729
Chuí,4305439,RS,0.425487465181059,0.316806962476816,0.430343331446897,0.321760013025073,0.326131172685139,0.481989247311828,0.372036719459296,0.40665275004538,0.355690235690236,0.505793004046788,0.561660561660562,0.507080269128462,0.5849609375,0.661833785004517,0.685046728971963,0.6875
Charrua,4305371,RS,0.097632058287796,0.377381239450205,0.332954803543039,0.252542372881356,0.511963023382273,0.229428172942817,0.731671554252199,0.525679758308157,0.521936459909228,0.434489402697495,0.476811594202899,0.612445414847162,0.60066263886182,0.141959798994975,0.420468557336621,0.483617300131062
São Francisco de Assis,4318101,RS,0.158940676182055,0.190916944341602,0.197449614842585,0.204096770512382,0.233181313940589,0.274815554919246,0.406334377362566,0.447491062905913,0.357011144393983,0.27835518102372,0.354440560147109,0.249274353582324,0.319428148617938,0.284274345628724,0.424775124069479,0.927272727272727
Herval,4307104,RS,0.29442538593482,0.238392220751451,0.221078431372549,0.23465506949774,0.264128701199639,0.374637016659025,0.386582017844887,0.450536222368133,0.393290473407364,0.410788070017279,0.469183078045222,0.548862115127175,0.577838827838828,0.765790870488323,0.914913844325609,0.78976903057905
Pedras Altas,4314175,RS,0.222590694402573,0.223552894211577,0.212052168447517,0.195105277549904,0.166521013744339,0.218589743589744,0.318996415770609,0.253658536585366,0.246212121212121,0.303157894736842,0.176172863539031,0.33312101910828,0.526315789473684,0.575581395348837,0.673624288425047,0.674911660777385
